REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q37_PERSON_SERIAL_NO,Q37_READY_ACCEPT_JOB,Q38_REASON_FOR_NOT_ACCEPTING,Q39_EXPECT_EMPLOYMENT,Q40_EXPECT_SECTOR,Q41A_EXPECT_ANY_HELP,Q41B1_EXCEPT_ASSISTANCE_1ST,Q41B2_EXCEPT_ASSISTANCE_2ND,Q41B3_EXCEPT_ASSISTANCE_3RD,Q42_NATURE_OF_THE_JOB
10,2011,06,2,32,047,02,1,012,03, ,1, , , , , , ,    
10,2011,06,2,32,047,02,1,012,04, ,1, , , , , , ,    
10,2011,06,2,32,047,03,1,013,02, ,2, , , , , , ,    
10,2011,06,2,32,047,03,1,013,03, ,1, , , , , , ,    
10,2011,06,2,32,047,03,1,013,04, ,1, , , , , , ,    
10,2011,06,2,32,047,04,1,014,03,1, ,2,4, , , , ,0009
10,2011,06,2,32,047,05,1,015,03, ,1, , , , , , ,    
10,2011,06,2,32,047,05,1,015,04, ,1, , , , , , ,    
10,2011,06,2,32,047,06,1,016,01, ,2, , , , , , ,    
10,2011,06,2,32,047,06,1,016,02,1, ,3, , , , , ,    
10,2011,06,2,32,047,07,1,017,01, ,2, , , , , , ,    
10,2011,06,2,32,047,08,1,018,03, ,1, , , , , , ,    
10,2011,06,2,32,047,08,1,018,04, ,1, , , , , , ,    
10,2011,06,2,32,047,09,1,019,02, ,2, , , , , , ,    
10,2011,06,2,32,047,09,1,019,03, ,1, , , , , , ,    
10,2011,06,2,32,047,09,1,019,04, ,1, , , , , , ,    
10,2011,06,2,32,047,10,1,020,01, ,3, , , , , , ,    
10,2011,06,2,32,047,10,1,020,02, ,3, , , , , , ,    
10,2011,06,2,32,047,10,1,020,03, ,1, , , , , , ,    
10,2011,06,2,32,047,10,1,020,04, ,3, , , , , , ,    
10,2011,06,2,32,048,01,1,021,02, ,2, , , , , , ,    
10,2011,06,2,32,048,01,1,021,03,1, ,2,4, , , , ,4121
10,2011,06,2,32,048,01,1,021,04, ,3, , , , , , ,    
10,2011,06,2,32,048,02,1,022,02, ,2, , , , , , ,    
10,2011,06,2,32,048,02,1,022,04, ,2, , , , , , ,    
10,2011,06,2,32,048,04,1,024,02, ,3, , , , , , ,    
10,2011,06,2,32,048,03,1,023,03, ,1, , , , , , ,    
10,2011,06,2,32,048,03,1,023,04, ,1, , , , , , ,    
10,2011,06,2,32,048,05,1,025,01, ,3, , , , , , ,    
10,2011,06,2,32,048,06,1,026,01, ,3, , , , , , ,    
10,2011,06,2,32,048,06,1,026,02, ,3, , , , , , ,    
10,2011,06,2,32,048,06,1,026,05, ,1, , , , , , ,    
10,2011,06,2,32,048,06,1,026,06, ,1, , , , , , ,    
10,2011,06,2,32,048,07,1,027,01, ,3, , , , , , ,    
10,2011,06,2,32,048,07,1,027,02, , ,2,1, , , , ,7241
10,2011,06,2,32,048,09,1,029,02, ,2, , , , , , ,    
10,2011,06,2,32,048,09,1,029,04,1, ,2,4, , , , ,3231
10,2011,06,2,32,048,10,1,030,03, ,1, , , , , , ,    
10,2011,06,2,32,048,10,1,030,04, ,1, , , , , , ,    
10,2011,06,2,32,049,02,1,032,01, ,3, , , , , , ,    
10,2011,06,2,32,049,02,1,032,02, ,2, , , , , , ,    
10,2011,06,2,32,049,02,1,032,03, ,1, , , , , , ,    
10,2011,06,2,32,049,03,1,033,02, ,2, , , , , , ,    
10,2011,06,2,32,049,03,1,033,03, ,1, , , , , , ,    
10,2011,06,2,32,049,03,1,033,04, ,1, , , , , , ,    
10,2011,06,2,32,049,04,1,034,02, ,2, , , , , , ,    
10,2011,06,2,32,049,05,1,035,02, ,2, , , , , , ,    
10,2011,06,2,32,049,05,1,035,03, ,1, , , , , , ,    
10,2011,06,2,32,049,07,1,037,01, ,1, , , , , , ,    
10,2011,06,2,32,049,08,1,038,02, ,2, , , , , , ,    
10,2011,06,2,32,049,08,1,038,03, ,1, , , , , , ,    
10,2011,06,2,32,049,08,1,038,04, ,1, , , , , , ,    
10,2011,06,2,32,049,08,1,038,05, ,1, , , , , , ,    
10,2011,06,2,32,049,08,1,038,07, ,3, , , , , , ,    
10,2011,06,2,32,049,10,1,040,02, ,2, , , , , , ,    
10,2011,06,2,32,049,10,1,040,03, ,1, , , , , , ,    
10,2011,06,2,32,049,10,1,040,04, ,1, , , , , , ,    
10,2011,06,2,32,050,01,1,041,01, ,3, , , , , , ,    
10,2011,06,2,32,050,03,1,043,02, ,2, , , , , , ,    
10,2011,06,2,32,050,03,1,043,03, ,1, , , , , , ,    
10,2011,06,2,32,050,03,1,043,04, ,1, , , , , , ,    
10,2011,06,2,32,050,02,1,042,02, ,2, , , , , , ,    
10,2011,06,2,32,050,02,1,042,03, ,1, , , , , , ,    
10,2011,06,2,32,050,02,1,042,04, ,1, , , , , , ,    
10,2011,06,2,32,050,04,1,044,02, ,2, , , , , , ,    
10,2011,06,2,32,050,04,1,044,03, ,9, , , , , , ,    
10,2011,06,2,32,050,05,1,045,01, ,3, , , , , , ,    
10,2011,06,2,32,050,05,1,045,02, ,2, , , , , , ,    
10,2011,06,2,32,050,05,1,045,03, ,1, , , , , , ,    
10,2011,06,2,32,050,07,1,047,04, ,3, , , , , , ,    
10,2011,06,2,32,050,08,1,048,02, ,2, , , , , , ,    
10,2011,06,2,32,050,09,1,049,02, ,2, , , , , , ,    
10,2011,06,2,32,050,09,1,049,03, ,1, , , , , , ,    
10,2011,06,2,32,050,10,1,050,02, ,2, , , , , , ,    
10,2011,06,2,32,050,10,1,050,03, ,1, , , , , , ,    
10,2011,07,2,32,051,02,1,012,01,1, ,2,3, , , , ,7433
10,2011,07,2,32,051,02,1,012,02, ,1, , , , , , ,    
10,2011,07,2,32,051,04,1,014,03, ,1, , , , , , ,    
10,2011,07,2,32,051,04,1,014,04, ,1, , , , , , ,    
10,2011,07,2,32,051,04,1,014,05, ,1, , , , , , ,    
10,2011,07,2,32,051,05,1,015,02, ,4, , , , , , ,    
10,2011,07,2,32,051,05,1,015,03, ,1, , , , , , ,    
10,2011,07,2,32,051,06,1,016,01, ,3, , , , , , ,    
10,2011,07,2,32,051,07,1,017,02, ,2, , , , , , ,    
10,2011,07,2,32,051,07,1,017,03, ,1, , , , , , ,    
10,2011,07,2,32,051,07,1,017,04, ,1, , , , , , ,    
10,2011,07,2,32,051,08,1,018,02, ,2, , , , , , ,    
10,2011,07,2,32,051,10,1,020,02, ,2, , , , , , ,    
10,2011,07,2,32,052,01,1,001,02, ,2, , , , , , ,    
10,2011,07,2,32,052,01,1,001,03, ,1, , , , , , ,    
10,2011,07,2,32,052,02,1,002,01, ,2, , , , , , ,    
10,2011,07,2,32,052,03,1,003,02, ,2, , , , , , ,    
10,2011,07,2,32,052,04,1,004,02, ,2, , , , , , ,    
10,2011,07,2,32,052,04,1,004,03, ,1, , , , , , ,    
10,2011,07,2,32,052,04,1,004,04, ,1, , , , , , ,    
10,2011,07,2,32,052,07,1,007,01, ,4, , , , , , ,    
10,2011,07,2,32,052,08,1,008,02, ,2, , , , , , ,    
10,2011,07,2,32,052,10,1,010,02, ,2, , , , , , ,    
10,2011,07,2,32,052,10,1,010,03, ,1, , , , , , ,    
10,2011,07,2,32,052,10,1,010,04, ,1, , , , , , ,    
10,2011,07,2,32,053,01,1,021,02, ,2, , , , , , ,    
10,2011,07,2,32,053,01,1,021,04, ,4, , , , , , ,    
10,2011,07,2,32,053,02,1,022,03, ,1, , , , , , ,    
10,2011,07,2,32,053,03,1,023,02, ,2, , , , , , ,    
10,2011,07,2,32,053,03,1,023,03,1, ,2,4, , , , ,3439
10,2011,07,2,32,053,04,1,024,01, ,4, , , , , , ,    
10,2011,07,2,32,053,04,1,024,02, ,4, , , , , , ,    
10,2011,07,2,32,053,05,1,025,01, ,4, , , , , , ,    
10,2011,07,2,32,053,05,1,025,02, ,3, , , , , , ,    
10,2011,07,2,32,053,05,1,025,03, ,2, , , , , , ,    
10,2011,07,2,32,053,06,1,026,01, ,4, , , , , , ,    
10,2011,07,2,32,053,07,1,027,03, ,1, , , , , , ,    
10,2011,07,2,32,053,08,1,028,01, ,4, , , , , , ,    
10,2011,07,2,32,053,08,1,028,02, ,4, , , , , , ,    
10,2011,07,2,32,053,08,1,028,04,1, ,2,4, , , , ,2321
10,2011,07,2,32,053,09,1,029,02, ,1, , , , , , ,    
10,2011,07,2,32,053,09,1,029,03, ,3, , , , , , ,    
10,2011,07,2,32,053,10,1,030,02, ,2, , , , , , ,    
10,2011,07,2,32,054,02,1,062,02, ,2, , , , , , ,    
10,2011,07,2,32,054,02,1,062,05, ,2, , , , , , ,    
10,2011,07,2,32,054,05,1,065,02, ,1, , , , , , ,    
10,2011,07,2,32,054,06,1,066,03, ,1, , , , , , ,    
10,2011,07,2,32,054,07,1,067,04, ,1, , , , , , ,    
10,2011,07,2,32,054,07,1,067,05, ,2, , , , , , ,    
10,2011,07,2,32,054,08,1,068,02, ,2, , , , , , ,    
10,2011,07,2,32,054,09,1,069,03, ,1, , , , , , ,    
10,2011,07,2,32,055,01,1,031,01, ,3, , , , , , ,    
10,2011,07,2,32,055,01,1,031,02, ,3, , , , , , ,    
10,2011,07,2,32,055,01,1,031,05, ,1, , , , , , ,    
10,2011,07,2,32,055,02,1,032,01, ,3, , , , , , ,    
10,2011,07,2,32,055,03,1,033,02, ,2, , , , , , ,    
10,2011,07,2,32,055,03,1,033,03, ,1, , , , , , ,    
10,2011,07,2,32,055,03,1,033,04, ,1, , , , , , ,    
10,2011,07,2,32,055,05,1,035,02, ,2, , , , , , ,    
10,2011,07,2,32,055,05,1,035,03, ,1, , , , , , ,    
10,2011,07,2,32,055,05,1,035,04, ,1, , , , , , ,    
10,2011,07,2,32,055,04,1,034,03, ,1, , , , , , ,    
10,2011,07,2,32,055,04,1,034,04, ,1, , , , , , ,    
10,2011,07,2,32,055,09,1,039,02, ,2, , , , , , ,    
10,2011,07,2,32,055,09,1,039,03, ,1, , , , , , ,    
10,2011,07,2,32,055,09,1,039,04, ,1, , , , , , ,    
10,2011,07,2,32,055,09,1,039,06, ,3, , , , , , ,    
10,2011,07,2,32,055,09,1,039,07, ,3, , , , , , ,    
10,2011,07,2,32,056,01,1,071,02, ,2, , , , , , ,    
10,2011,07,2,32,056,02,1,072,02, ,2, , , , , , ,    
10,2011,07,2,32,056,02,1,072,03, ,3, , , , , , ,    
10,2011,07,2,32,056,04,4,074,02, ,2, , , , , , ,    
10,2011,07,2,32,056,05,1,075,01, ,3, , , , , , ,    
10,2011,07,2,32,056,05,1,075,02, ,3, , , , , , ,    
10,2011,07,2,32,056,05,1,075,03, ,2, , , , , , ,    
10,2011,07,2,32,056,06,1,076,01, ,2, , , , , , ,    
10,2011,07,2,32,056,07,1,077,02, ,3, , , , , , ,    
10,2011,07,2,32,056,08,1,078,03, ,1, , , , , , ,    
10,2011,07,2,32,056,10,1,080,01, ,3, , , , , , ,    
10,2011,07,2,32,056,10,1,080,02, ,3, , , , , , ,    
10,2011,07,2,32,057,01,1,041,03, ,1, , , , , , ,    
10,2011,07,2,32,057,01,1,041,04, ,1, , , , , , ,    
10,2011,07,2,32,057,02,1,042,02, ,2, , , , , , ,    
10,2011,07,2,32,057,02,1,042,03, ,1, , , , , , ,    
10,2011,07,2,32,057,03,1,043,02, ,3, , , , , , ,    
10,2011,07,2,32,057,04,1,044,02, ,2, , , , , , ,    
10,2011,07,2,32,057,05,1,045,02, ,2, , , , , , ,    
10,2011,07,2,32,057,05,1,045,05, ,2, , , , , , ,    
10,2011,07,2,32,057,06,1,046,02, ,2, , , , , , ,    
10,2011,07,2,32,057,06,1,046,04, ,2, , , , , , ,    
10,2011,07,2,32,057,07,1,047,01, ,2, , , , , , ,    
10,2011,07,2,32,057,08,1,048,02, ,1, , , , , , ,    
10,2011,07,2,32,058,01,1,051,01, ,2, , , , , , ,    
10,2011,07,2,32,058,01,1,051,02, ,1, , , , , , ,    
10,2011,07,2,32,058,02,1,052,04, ,9, , , , , , ,    
10,2011,07,2,32,058,02,1,052,06, ,2, , , , , , ,    
10,2011,07,2,32,058,05,1,055,04, ,1, , , , , , ,    
10,2011,07,2,32,058,05,1,055,05, ,1, , , , , , ,    
10,2011,07,2,32,058,05,1,055,06, ,2, , , , , , ,    
10,2011,07,2,32,058,06,1,056,04, ,1, , , , , , ,    
10,2011,07,2,32,058,06,1,056,05, ,1, , , , , , ,    
10,2011,07,2,32,058,07,1,057,02, ,2, , , , , , ,    
10,2011,07,2,32,058,08,1,058,01, ,3, , , , , , ,    
10,2011,07,2,32,058,08,1,058,02, ,3, , , , , , ,    
10,2011,07,2,32,058,10,1,060,01, ,3, , , , , , ,    
10,2011,08,2,32,059,02,1,002,03, ,1, , , , , , ,    
10,2011,08,2,32,059,04,1,004,02, ,4, , , , , , ,    
10,2011,08,2,32,059,04,1,004,03, ,4, , , , , , ,    
10,2011,08,2,32,059,04,1,004,04, ,2, , , , , , ,    
10,2011,08,2,32,059,05,1,005,02, ,4, , , , , , ,    
10,2011,08,2,32,059,05,1,005,04,1, ,2,4, , , , ,4142
10,2011,08,2,32,059,05,1,005,06, ,2, , , , , , ,    
10,2011,08,2,32,059,06,1,006,03, ,1, , , , , , ,    
10,2011,08,2,32,059,06,1,006,04, ,1, , , , , , ,    
10,2011,08,2,32,059,06,1,006,05, ,1, , , , , , ,    
10,2011,08,2,32,059,06,1,006,08, ,3, , , , , , ,    
10,2011,08,2,32,059,07,1,007,03, ,1, , , , , , ,    
10,2011,08,2,32,059,10,1,010,02, ,1, , , , , , ,    
10,2011,08,2,32,060,01,1,011,01, ,3, , , , , , ,    
10,2011,08,2,32,060,01,1,011,02,1, ,2,1, , , , ,5162
10,2011,08,2,32,060,01,1,011,03, ,1, , , , , , ,    
10,2011,08,2,32,060,03,1,013,02, ,2, , , , , , ,    
10,2011,08,2,32,060,05,1,015,02, ,1, , , , , , ,    
10,2011,08,2,32,060,07,1,017,02, ,2, , , , , , ,    
10,2011,08,2,32,060,07,1,017,03, ,1, , , , , , ,    
10,2011,08,2,32,060,07,1,017,04, ,1, , , , , , ,    
10,2011,08,2,32,060,08,1,018,02, ,2, , , , , , ,    
10,2011,08,2,32,060,08,1,018,04, ,1, , , , , , ,    
10,2011,08,2,32,060,09,1,019,02, ,2, , , , , , ,    
10,2011,08,2,32,060,09,1,019,04, ,1, , , , , , ,    
10,2011,08,2,32,060,10,1,020,01, ,3, , , , , , ,    
10,2011,08,2,32,060,10,1,020,03, ,2, , , , , , ,    
10,2011,08,2,32,060,10,1,020,04, ,1, , , , , , ,    
10,2011,08,2,32,060,10,1,020,05, ,1, , , , , , ,    
10,2011,08,2,32,061,01,1,021,02, ,2, , , , , , ,    
10,2011,08,2,32,061,01,1,021,03, ,1, , , , , , ,    
10,2011,08,2,32,061,01,1,021,04, ,1, , , , , , ,    
10,2011,08,2,32,061,01,1,021,05, ,1, , , , , , ,    
10,2011,08,2,32,061,02,1,022,01, ,2, , , , , , ,    
10,2011,08,2,32,061,02,1,022,03, ,2, , , , , , ,    
10,2011,08,2,32,061,02,1,022,04, ,3, , , , , , ,    
10,2011,08,2,32,061,03,1,023,03, ,1, , , , , , ,    
10,2011,08,2,32,061,03,1,023,04, ,1, , , , , , ,    
10,2011,08,2,32,061,03,1,023,05, ,1, , , , , , ,    
10,2011,08,2,32,061,04,1,024,02, ,2, , , , , , ,    
10,2011,08,2,32,061,05,1,025,06, ,2, , , , , , ,    
10,2011,08,2,32,061,06,1,026,01, ,4, , , , , , ,    
10,2011,08,2,32,061,07,1,027,02, ,2, , , , , , ,    
10,2011,08,2,32,061,07,1,027,03, ,1, , , , , , ,    
10,2011,08,2,32,061,07,1,027,04, ,1, , , , , , ,    
10,2011,08,2,32,061,08,1,028,01, ,3, , , , , , ,    
10,2011,08,2,32,061,08,1,028,02, ,4, , , , , , ,    
10,2011,08,2,32,061,08,1,028,03, ,4, , , , , , ,    
10,2011,08,2,32,061,08,1,028,05, ,2, , , , , , ,    
10,2011,08,2,32,061,08,1,028,06, ,1, , , , , , ,    
10,2011,08,2,32,061,08,1,028,07, ,1, , , , , , ,    
10,2011,08,2,32,061,08,1,028,08, ,1, , , , , , ,    
10,2011,08,2,32,061,09,1,029,02, ,2, , , , , , ,    
10,2011,08,2,32,061,10,1,030,02, ,2, , , , , , ,    
10,2011,08,2,32,061,10,1,030,03, ,1, , , , , , ,    
10,2011,08,2,32,061,10,1,030,05, ,4, , , , , , ,    
10,2011,08,2,32,062,01,1,031,02, ,2, , , , , , ,    
10,2011,08,2,32,062,01,1,031,03, ,1, , , , , , ,    
10,2011,08,2,32,062,02,1,032,05, ,2, , , , , , ,    
10,2011,08,2,32,062,04,1,034,02, ,2, , , , , , ,    
10,2011,08,2,32,062,05,1,035,03, ,1, , , , , , ,    
10,2011,08,2,32,062,05,1,035,04, ,3, , , , , , ,    
10,2011,08,2,32,062,07,1,037,02, ,2, , , , , , ,    
10,2011,08,2,32,062,07,1,037,03,1, ,3, , , , , ,    
10,2011,08,2,32,062,08,1,038,01, ,3, , , , , , ,    
10,2011,08,2,32,062,08,1,038,03, ,2, , , , , , ,    
10,2011,08,2,32,062,09,1,039,04, ,1, , , , , , ,    
10,2011,08,2,32,062,09,1,039,05, ,1, , , , , , ,    
10,2011,08,2,32,062,09,1,039,06, ,1, , , , , , ,    
10,2011,08,2,32,062,10,1,040,03, ,1, , , , , , ,    
10,2011,08,2,32,062,10,1,040,04, ,1, , , , , , ,    
10,2011,08,2,32,063,02,1,052,01, ,3, , , , , , ,    
10,2011,08,2,32,063,02,1,052,02, ,2, , , , , , ,    
10,2011,08,2,32,063,03,1,053,01, ,3, , , , , , ,    
10,2011,08,2,32,063,03,1,053,03, ,2, , , , , , ,    
10,2011,08,2,32,063,03,1,053,04, ,1, , , , , , ,    
10,2011,08,2,32,063,03,1,053,05, ,1, , , , , , ,    
10,2011,08,2,32,063,04,1,054,01, ,4, , , , , , ,    
10,2011,08,2,32,063,04,1,054,02, ,2, , , , , , ,    
10,2011,08,2,32,063,04,1,054,04,1, ,2,1, , , , ,2321
10,2011,08,2,32,063,05,1,055,01, ,3, , , , , , ,    
10,2011,08,2,32,063,05,1,055,02, ,4, , , , , , ,    
10,2011,08,2,32,063,05,1,055,05,1, ,2,1, , , , ,4121
10,2011,08,2,32,063,06,1,056,03, ,1, , , , , , ,    
10,2011,08,2,32,063,06,1,056,04, ,1, , , , , , ,    
10,2011,08,2,32,063,07,1,057,02, ,2, , , , , , ,    
10,2011,08,2,32,063,08,1,058,01, ,3, , , , , , ,    
10,2011,08,2,32,063,09,1,059,02, ,2, , , , , , ,    
10,2011,08,2,32,063,10,1,060,03, ,1, , , , , , ,    
10,2011,08,2,32,063,10,1,060,04, ,1, , , , , , ,    
10,2011,08,2,32,064,01,1,041,03, ,2, , , , , , ,    
10,2011,08,2,32,064,02,1,042,02, ,2, , , , , , ,    
10,2011,08,2,32,064,03,1,043,01, ,2, , , , , , ,    
10,2011,08,2,32,064,04,1,044,02, ,2, , , , , , ,    
10,2011,08,2,32,064,04,1,044,03,1, ,2,1, , , , ,2321
10,2011,08,2,32,064,04,1,044,05, ,1, , , , , , ,    
10,2011,08,2,32,064,04,1,044,06, ,2, , , , , , ,    
10,2011,08,2,32,064,05,1,045,02, ,2, , , , , , ,    
10,2011,08,2,32,064,05,1,045,03, ,1, , , , , , ,    
10,2011,08,2,32,064,06,1,046,02, ,2, , , , , , ,    
10,2011,08,2,32,064,06,1,046,06, ,2, , , , , , ,    
10,2011,08,2,32,064,07,1,047,01, ,2, , , , , , ,    
10,2011,08,2,32,064,08,1,048,02, ,2, , , , , , ,    
10,2011,08,2,32,064,08,1,048,03, ,1, , , , , , ,    
10,2011,08,2,32,064,08,1,048,04, ,1, , , , , , ,    
10,2011,08,2,32,064,08,1,048,05, ,3, , , , , , ,    
10,2011,08,2,32,064,09,1,049,02, ,2, , , , , , ,    
10,2011,08,2,32,064,10,1,050,01, ,4, , , , , , ,    
10,2011,08,2,32,064,10,1,050,02, ,2, , , , , , ,    
10,2011,08,2,32,065,01,1,061,02, ,2, , , , , , ,    
10,2011,08,2,32,065,01,1,061,03, ,1, , , , , , ,    
10,2011,08,2,32,065,02,1,062,02, ,2, , , , , , ,    
10,2011,08,2,32,065,02,1,062,03, ,1, , , , , , ,    
10,2011,08,2,32,065,02,1,062,04, ,1, , , , , , ,    
10,2011,08,2,32,065,04,1,064,01, ,2, , , , , , ,    
10,2011,08,2,32,065,04,1,064,02, ,4, , , , , , ,    
10,2011,08,2,32,065,05,1,065,01, ,2, , , , , , ,    
10,2011,08,2,32,065,06,1,066,01, ,2, , , , , , ,    
10,2011,08,2,32,065,06,1,066,02, ,1, , , , , , ,    
10,2011,08,2,32,065,08,1,068,04, ,1, , , , , , ,    
10,2011,08,2,32,065,08,1,068,05, ,1, , , , , , ,    
10,2011,08,2,32,065,09,1,069,03, ,1, , , , , , ,    
10,2011,08,2,32,065,09,1,069,04, ,1, , , , , , ,    
10,2011,08,2,32,065,10,1,070,02, ,2, , , , , , ,    
10,2011,08,2,32,065,10,1,070,03, ,1, , , , , , ,    
10,2011,08,2,32,065,10,1,070,04, ,1, , , , , , ,    
10,2011,08,3,32,066,01,1,071,01, ,3, , , , , , ,    
10,2011,08,3,32,066,01,1,071,02, ,3, , , , , , ,    
10,2011,08,3,32,066,01,1,071,03, , ,2,3, , , , ,9211
10,2011,08,3,32,066,01,1,071,05, , ,2,3, , , , ,9211
10,2011,08,3,32,066,01,1,071,06, , ,2,3, , , , ,9211
10,2011,08,3,32,066,02,1,072,03, ,2, , , , , , ,    
10,2011,08,3,32,066,03,1,073,01, ,3, , , , , , ,    
10,2011,08,3,32,066,03,1,073,02, ,3, , , , , , ,    
10,2011,08,3,32,066,03,1,073,04, ,1, , , , , , ,    
10,2011,08,3,32,066,04,1,074,01, ,3, , , , , , ,    
10,2011,08,3,32,066,04,1,074,02, ,3, , , , , , ,    
10,2011,08,3,32,066,05,1,075,02, ,2, , , , , , ,    
10,2011,08,3,32,066,05,1,075,03, ,1, , , , , , ,    
10,2011,08,3,32,066,07,1,077,05, ,3, , , , , , ,    
10,2011,08,3,32,066,10,1,080,03, ,1, , , , , , ,    
10,2011,08,3,32,066,10,1,080,04, ,1, , , , , , ,    
10,2011,09,1,32,067,01,1,001,02, ,1, , , , , , ,    
10,2011,09,1,32,067,01,1,001,03, ,1, , , , , , ,    
10,2011,09,1,32,067,01,1,001,04, ,2, , , , , , ,    
10,2011,09,1,32,067,04,1,004,02, ,2, , , , , , ,    
10,2011,09,1,32,067,04,1,004,04, ,2, , , , , , ,    
10,2011,09,1,32,067,05,1,005,02, ,2, , , , , , ,    
10,2011,09,1,32,067,06,1,006,02, ,2, , , , , , ,    
10,2011,09,1,32,067,06,1,006,05, ,2, , , , , , ,    
10,2011,09,1,32,067,06,1,006,07, ,2, , , , , , ,    
10,2011,09,1,32,067,07,1,007,01, ,2, , , , , , ,    
10,2011,09,1,32,067,07,1,007,03, ,1, , , , , , ,    
10,2011,09,1,32,067,09,1,009,01, ,2, , , , , , ,    
10,2011,09,1,32,067,09,1,009,03, ,2, , , , , , ,    
10,2011,09,1,32,067,09,1,009,05, ,2, , , , , , ,    
10,2011,09,1,32,067,10,1,010,04, ,1, , , , , , ,    
10,2011,09,2,32,068,01,1,051,02, ,2, , , , , , ,    
10,2011,09,2,32,068,01,1,051,04, ,9, , , , , , ,    
10,2011,09,2,32,068,01,1,051,05,1, ,2,4, , , , ,7433
10,2011,09,2,32,068,01,1,051,06,2,9, , , , , , ,    
10,2011,09,2,32,068,01,1,051,07, ,1, , , , , , ,    
10,2011,09,2,32,068,05,1,055,03, ,1, , , , , , ,    
10,2011,09,2,32,068,05,1,055,04, ,1, , , , , , ,    
10,2011,09,2,32,068,06,1,056,02, ,2, , , , , , ,    
10,2011,09,2,32,068,08,1,058,03, ,1, , , , , , ,    
10,2011,09,2,32,068,10,1,060,03, ,1, , , , , , ,    
10,2011,09,2,32,068,10,1,060,04, ,1, , , , , , ,    
10,2011,09,2,32,069,01,1,041,02, ,2, , , , , , ,    
10,2011,09,2,32,069,01,1,041,05, ,2, , , , , , ,    
10,2011,09,2,32,069,03,1,043,02, ,2, , , , , , ,    
10,2011,09,2,32,069,03,1,043,03, ,1, , , , , , ,    
10,2011,09,2,32,069,03,1,043,04, ,1, , , , , , ,    
10,2011,09,2,32,069,05,1,045,01, ,4, , , , , , ,    
10,2011,09,2,32,069,05,1,045,02, ,2, , , , , , ,    
10,2011,09,2,32,069,05,1,045,04, ,1, , , , , , ,    
10,2011,09,2,32,069,05,1,045,05, ,1, , , , , , ,    
10,2011,09,2,32,069,06,1,046,01, ,4, , , , , , ,    
10,2011,09,2,32,069,06,1,046,02, ,4, , , , , , ,    
10,2011,09,2,32,069,06,1,046,03, ,1, , , , , , ,    
10,2011,09,2,32,069,06,1,046,04, ,1, , , , , , ,    
10,2011,09,2,32,069,06,1,046,05, ,1, , , , , , ,    
10,2011,09,2,32,069,07,1,047,02, ,2, , , , , , ,    
10,2011,09,2,32,070,01,1,011,02, ,1, , , , , , ,    
10,2011,09,2,32,070,01,1,011,03, ,1, , , , , , ,    
10,2011,09,2,32,070,02,1,012,03, ,1, , , , , , ,    
10,2011,09,2,32,070,05,1,015,02, ,2, , , , , , ,    
10,2011,09,2,32,070,06,1,016,02, ,2, , , , , , ,    
10,2011,09,2,32,070,07,1,017,03, ,1, , , , , , ,    
10,2011,09,2,32,070,08,1,018,03, ,1, , , , , , ,    
10,2011,09,2,32,070,09,1,019,04, ,1, , , , , , ,    
10,2011,09,2,32,070,10,1,020,03, ,1, , , , , , ,    
10,2011,09,2,32,071,01,1,021,02, ,2, , , , , , ,    
10,2011,09,2,32,071,01,1,021,03, ,2, , , , , , ,    
10,2011,09,2,32,071,03,1,023,01, ,2, , , , , , ,    
10,2011,09,2,32,071,03,1,023,02, ,1, , , , , , ,    
10,2011,09,2,32,071,05,1,025,02, ,2, , , , , , ,    
10,2011,09,2,32,071,05,1,025,04, ,4, , , , , , ,    
10,2011,09,2,32,071,05,1,025,06, ,9, , , , , , ,    
10,2011,09,2,32,071,06,1,026,01, ,3, , , , , , ,    
10,2011,09,2,32,071,06,1,026,02, ,2, , , , , , ,    
10,2011,09,2,32,071,06,1,026,04, ,2, , , , , , ,    
10,2011,09,2,32,071,06,1,026,05,1, ,3, , , , , ,    
10,2011,09,2,32,071,07,1,027,02, ,2, , , , , , ,    
10,2011,09,2,32,071,09,1,029,01, ,3, , , , , , ,    
10,2011,09,2,32,071,09,1,029,03, ,2, , , , , , ,    
10,2011,09,2,32,071,09,1,029,05, ,4, , , , , , ,    
10,2011,09,2,32,071,10,1,030,02, ,2, , , , , , ,    
10,2011,09,2,32,072,01,1,061,02, ,2, , , , , , ,    
10,2011,09,2,32,072,01,2,062,02, ,2, , , , , , ,    
10,2011,09,2,32,072,02,1,063,01, ,3, , , , , , ,    
10,2011,09,2,32,072,03,1,064,02, ,2, , , , , , ,    
10,2011,09,2,32,072,05,1,066,02, ,1, , , , , , ,    
10,2011,09,2,32,072,05,1,066,03, ,1, , , , , , ,    
10,2011,09,2,32,072,06,1,067,02, ,2, , , , , , ,    
10,2011,09,2,32,072,06,1,067,03,1, ,3, , , , , ,    
10,2011,09,2,32,072,06,1,067,04, ,2, , , , , , ,    
10,2011,09,2,32,072,07,1,068,03, ,1, , , , , , ,    
10,2011,09,2,32,072,07,1,068,04, ,1, , , , , , ,    
10,2011,09,2,32,073,02,1,032,01, ,4, , , , , , ,    
10,2011,09,2,32,073,03,1,033,02, ,1, , , , , , ,    
